id,title,风格与效果,光影与机位,主体与姿态,主色与氛围,背景与空间,道具与互动,动作与细节,穿搭与风格,特殊效果,图片URL,标签
2e69da34-fc41-4303-bb8d-5ff9dda29b6e,动态感运动鞋产品展示,商业产品摄影，干净、现代、聚焦于产品细节,影棚布光，主要从左前方和上方照射，形成柔和阴影，柔和、均匀，模拟自然光效果，低角度，略微仰视，位于鞋子正前方偏左，捕捉两只鞋的完整轮廓和立体感,一双运动鞋，2，两只鞋呈动态摆放。左鞋在前，鞋头朝向右前方，鞋身与画面底边约呈30度角，鞋跟略微抬起。右鞋在后，位置更高，鞋头同样朝向右前方，鞋身与画面底边约呈45度角，呈一种行进或跳跃的动感姿态。,白色、浅灰色、卡其色（鞋底及装饰）、淡金色（标志）、橙红色（背景），背景饱和度较高，产品本身色彩柔和但清晰，活力、时尚、户外运动感,抽象图形背景，背景为橙色到浅黄色的渐变，上面叠加了白色的、类似等高线或流体纹理的抽象线条图案。背景简洁，旨在突出产品。，产品（鞋子）位于画面中央偏下位置，是视觉焦点。背景图案围绕产品分布，下方平面有类似地形图的线条，上方有飘逸的线条，营造出虚拟的展示空间。,无额外道具，两只鞋子之间无直接接触，通过摆放角度形成视觉关联和动态感。,鞋子被静态摆放，但通过倾斜角度和构图营造出一种即将移动或正在运动的动态暗示。，1. 鞋面为网眼材质，主体白色和浅灰色拼接。2. 侧面有标志性的三道杠装饰，为淡金色或卡其色。3. 鞋带系统为BOA旋钮快速系带系统，位于鞋舌上方，为灰色圆形旋钮，带有“BOA”字样。4. 鞋口和后跟提环为白色织物。5. 中底为厚实的白色，造型有流线型凹槽。6. 外底前掌和后跟部分为卡其色。7. 鞋身侧面印有“CLIMACOOL”字样。,运动休闲风格,无特殊滤镜或光效，图像清晰度高，可能为高质量渲染或精修照片。,https://i.ibb.co/20MCWnGm/image-447.jpg,"静物类, 纯色背景, 明亮高调, 暖色氛围, 柔和漫射光"
48d818bd-4ddf-4ee5-bbf6-17f07562e579,经典板鞋产品摄影,产品摄影，风格简约、干净，强调商品细节与质感。，明亮、清新、经典、复古。，画面清晰，色彩饱和度适中，主体突出。，轻微的柔化处理，使光线更均匀。,柔和漫射光，光源来自左上方，在鞋子右侧和下方形成柔和的阴影。，俯视约45度角，略偏向左侧。，标准焦段镜头，无明显透视变形。，中等景深，两只鞋子均清晰对焦。,一双深蓝色阿迪达斯板鞋。，位于画面中央偏下。左鞋平放，鞋头朝右；右鞋倾斜放置在左鞋后方，鞋头朝上。，静态商品摆拍，无动态姿势。，不适用。,深蓝色（鞋面）。，白色（三条纹）、浅灰蓝色（鞋头与鞋帮）、生胶色（鞋底）。，米色/浅米色背景，从左上到右下有轻微的亮度渐变。，明亮、干净、舒适的视觉氛围。,纯净的米色背景纸或布景，表面有细微的褶皱纹理。，产品占据画面中心，背景简洁，留有充足空间。，鞋子下方的背景有轻微的投影和褶皱。,无额外道具。，不适用。，鞋面为麂皮或绒面革材质，具有细腻的纹理感；鞋带为扁平编织款式；鞋底为生胶材质，带有颗粒感。,静态展示。，无。，鞋舌和鞋帮内侧印有白色‘adidas’字样；鞋身侧面有标志性的三条白色条纹；后跟处有浮雕的‘adidas’标志；鞋头部分采用浅灰蓝色拼接设计。,不适用。，不适用。，不适用。,无特殊视觉效果。，色彩自然，白平衡偏暖。，无滤镜。,https://i.ibb.co/TDwjxT9m/image-448.jpg,"静物类, 纯色背景, 明亮高调, 暖色氛围, 柔和漫射光"
2f2308f4-5c6e-42e0-b753-76db96179f67,现代科技感静物产品摄影,产品摄影，现代、科技感，静物特写，强调鞋款的结构和材质,柔和的漫射光，来自画面左上方，俯拍，略带倾斜，中等景深，主体清晰，背景略微模糊,一双运动鞋，2，画面中央偏左，一只鞋竖直立放，鞋头朝上；另一只鞋平放在地面上，鞋头朝向画面左前方，竖直的鞋朝向画面右上，平放的鞋朝向画面左下,银灰色，深灰色，黑色，米色，低饱和，金属银灰与深灰网面的对比，简洁、专业的产品展示氛围,上半部分为纯色米色背景，下半部分为灰色水泥质感地面，灰色水泥质感地面，鞋子放置在水泥地面上，背景为纯色墙面，形成前后空间层次，室内影棚布景,,静止摆放，鞋面由银灰色合成皮革与深灰色网眼布拼接；鞋侧有镂空结构；鞋带为深灰色；鞋底为厚底设计，带有纹理；鞋舌和鞋口内衬为浅灰色,,鞋面材质（网眼、合成皮革）和地面水泥质感清晰可见,https://i.ibb.co/MxSVVMVN/image-449.jpg,"静物类, 纯色背景, 影棚布景, 明亮高调, 低饱和, 冷色氛围, 柔和漫射光"
847d4dbf-3f6a-49d1-a8c1-a3ce18ed4e1a,户外街头产品展示,户外产品展示摄影，清晰、自然、生活化,自然日光，来自左前方，明亮，带有轻微的方向性，略微俯视，与主体鞋款约呈45度角，近距离特写，鞋款占据画面主体,1，一只运动鞋，鞋款由鞋带悬挂，呈倾斜姿态展示，鞋头朝向右下方,鞋身：灰紫色、淡粉色、米白色；背景：蓝绿色铁丝网、灰色地面、黄色标线，轻松、日常的街头运动氛围,真实户外场景，背景为一个篮球场，包含蓝绿色铁丝网、灰色水泥地面、黄色的场地标线，远处可见树木和高楼建筑，鞋款位于前景，通过铁丝网与背景的球场空间形成层次,蓝绿色铁丝网、一根用于悬挂鞋款的米白色鞋带，鞋款通过鞋带悬挂于铁丝网上，无其他互动,静态悬挂展示，鞋身为阿迪达斯经典三条纹设计，材质包含绒面革与合成革，鞋底侧面有浮雕的“adidas”字样，鞋带为米白色,休闲复古运动鞋款设计,无,https://i.ibb.co/20zNdkxf/image-450.jpg,"静物类, 真实场景, 明亮高调, 柔和漫射光, 暖色氛围"
2c5b5741-c089-4700-a267-a2ef30869680,现代极简产品特写,产品摄影，静物特写，细节清晰，质感突出，黑白为主，点缀金色与棕色,柔和漫射光，光源位于前侧上方，均匀照亮鞋体，略低于平视角度，从侧面拍摄，近距离特写，焦点清晰集中在鞋体，背景虚化,一只运动鞋，1，位于画面中上部，水平放置，鞋头朝向画面右侧，静止放置，无穿戴,白色（鞋面）、黑色（后跟、三条纹、鞋底）、棕色（支撑物），金色（鞋跟处金属装饰），中性偏暖，干净、现代、简约,纯色背景，均匀的浅灰色/白色背景，鞋子放置在一个棕色绒面质感的弧形物体上，该物体占据画面下半部分，浅景深，背景完全虚化,一个棕色绒面质感的弧形物体（类似沙发或展示台），鞋子静止放置在该物体的顶部曲面上,无动态动作，为静态展示，鞋面为白色皮革或合成材质，带有绗缝纹理；后跟部分为黑色绒面材质，带有提拉环；侧面有标志性的黑色三条纹；鞋底为黑色橡胶；鞋跟处有一个金色金属装饰条，上面有红色小字；左上角有白色数字'7777'水印,,无明显后期特效，产品精修，质感增强,https://i.ibb.co/PzxTW9Wn/image-451.jpg,"静物类, 纯色背景, 明亮高调, 柔和漫射光, 饱和"
39ab292a-9299-48b5-906e-e735b27b57aa,都市户外儿童时尚人像,儿童户外时尚人像，无明显后期特效，风格自然写实，偏冷色调，以蓝色、紫色、黑色为主，辅以粉色,自然日光，光线来自画面右上方，略带漫射感，右上方，明亮但不过于刺眼，在人物面部和衣物上形成柔和的明暗过渡，低角度仰拍，透视感明显，强调了人物的高大感和建筑的纵深，中等景深，主体清晰，背景建筑略有虚化,一位儿童（约7-12岁），位于画面中央偏左，站在户外台阶上，身体呈行走姿态，左脚在上一级台阶，右脚在下一级台阶，身体略微前倾，右手自然垂于身侧，左手未完全显示，表情平静，略带一丝严肃，目光直视镜头，直视镜头，身体面向镜头，但行进方向为画面左侧,深蓝色，黑色，粉紫色，浅粉色，灰白色，以冷色调（深蓝、黑、灰）为主，服装的粉色、紫色和帽子的粉紫色作为跳跃的暖色点缀，青春、活力、略带都市感的户外氛围,户外建筑环境，混凝土台阶，旁边有金属扶手栏杆，背景是一栋具有现代感的灰色砖墙建筑，有深色的窗户，上方是蓝天白云，人物位于前景台阶，建筑在中景，天空在背景，台阶的线条和建筑的透视感提供了明确的深度线索,羽绒马甲，针织帽，运动裤，运动鞋，袜子，人物穿着所有服装和鞋履，没有手持或操作其他道具。人物站在台阶上，脚部与台阶接触。，服装本身具有功能性（如“防油 防污 防泼水”的文字提示）,在户外台阶上行走或站立，动态的行走姿态被定格，左腿抬起，右腿支撑。，羽绒马甲的黑色部分有明显的绗缝纹理；运动鞋为灰白色底，带有黄色装饰条和荧光绿色的鞋带扣；袜子为深紫色；针织帽为浅粉紫色。,一套儿童冬季户外运动休闲装，粉紫色针织冷帽，深蓝色连帽内搭（部分可见），黑蓝拼接羽绒马甲（主体黑色，肩部及内衬为深蓝色），浅粉色运动束脚裤，灰、白、黄配色的运动鞋，深紫色中筒袜，运动休闲风，羽绒马甲胸前有一个白色的小Logo,图像未添加任何明显的特殊视觉效果。,https://i.ibb.co/mgMKsJN/image-452.jpg,"模特类, 真实场景, 明亮高调, 冷色氛围, 柔和漫射光"
d8940d3d-d428-4ef4-9707-ac1789f16c4b,极简影棚产品静物,产品摄影，清晰、写实、商业展示，简约、专业、经典,柔和、均匀的影棚灯光，光线主要来自左上方，产生柔和、渐变的阴影，漫射光，无明显硬阴影或高光点，略低于水平线的平视角度，突出鞋款高度与轮廓，正前方略偏左，较深，鞋子从前景到背景均清晰，标准或中长焦镜头，无明显畸变,一双阿迪达斯高帮运动鞋，2，一只黑色高帮运动鞋直立，鞋头朝向右前方；另一只鞋子平放于其左后方，鞋跟朝向观察者。，直立鞋款展示侧面与正面，平放鞋款展示后跟与内侧面。,黑色（鞋面主体）、白色（三条纹、后跟贴片）、米色/卡其色（背景），经典黑白配色，搭配中性背景色，低饱和度，中等对比度，黑白对比鲜明，中性、稳重,纯色渐变背景，从上至下由浅卡其色过渡到更深的米棕色，鞋子置于背景前方中央区域，背景提供充足的负空间。，影棚环境，无其他物体或场景元素。,无额外道具，两只鞋子相互倚靠，形成稳定、美观的展示组合。,静态展示，1. 直立鞋款：黑色绒面革鞋面，白色三条纹，后跟白色贴片，黑色鞋带，鞋舌有阿迪达斯三叶草标志，鞋帮侧面有金色‘KASANT MID’字样。2. 平放鞋款：展示黑色后跟贴片上的白色阿迪达斯三叶草标志及‘adidas’字样，以及黑色橡胶外底。，黑色部分呈现绒面革的细微质感，白色部分为光滑合成材质。,,无特殊效果或后期处理痕迹。,https://i.ibb.co/b5yYD0FF/image-453.jpg,"静物类, 纯色背景, 影棚布景, 明亮高调, 柔和漫射光, 低饱和"
431e808a-384f-47fa-b4f6-7af65628f4e5,户外运动鞋产品静物,运动休闲产品静物摄影，画面以阿迪达斯运动鞋和篮球为核心主体，采用低角度近距离拍摄，突出产品细节与质感。背景为户外木质长椅和模糊的深色地面，营造出运动场景的氛围。,自然日光，侧上方，硬光，形成清晰阴影，低角度俯拍，中焦距，压缩感不强，浅景深，主体清晰，背景模糊，曝光准确，高光与阴影细节保留良好,运动鞋（一双）与篮球，3，一双阿迪达斯运动鞋，运动鞋位于画面前景中央偏左，篮球位于其后方偏上。，运动鞋呈自然摆放状态，左鞋在前，右鞋稍后，鞋头均朝向画面右前方。篮球静置在长椅上，部分遮挡后方鞋的鞋跟。,橄榄绿、白色、黑色（鞋），橙红色（篮球），浅棕色（木质长椅），中等饱和度，暖色调，充满活力的户外运动氛围，阳光明媚,浅棕色木质条板长椅，深色（近乎黑色）的模糊地面。，背景简洁，长椅的木板纹理清晰，地面被虚化处理，无具体细节。，画面空间纵深较浅，主体与背景通过景深分隔。,阿迪达斯品牌篮球，一颗标准橙红色篮球，表面有黑色阿迪达斯三条纹标志和‘E-COURT’字样。它静置在运动鞋后方的长椅上，与鞋子构成关联性摆设。，无动态交互，为静态产品陈列。,无动作，为静态展示。，运动鞋为阿迪达斯‘Grand Court’系列，鞋面为橄榄绿麂皮与白色皮革拼接，侧面有经典黑色三条纹，鞋舌和后跟有‘adidas’标志，鞋底为白色。篮球表面有清晰的纹理和品牌标志。木质长椅表面有木纹和拼接缝隙。,产品本身为复古休闲运动风格。,无特殊效果或后期处理痕迹。,https://i.ibb.co/4Z5HvSHg/image-454.jpg,"静物类, 真实场景, 明亮高调, 暖色氛围, 强对比光"
f079aec1-1099-4473-8d55-b959e51411d2,户外运动静物摄影,主体为一双浅色运动鞋和一个篮球，呈对角线构图，篮球位于左上角，鞋子位于中下方，整体画面具有动感和平衡感。，特写镜头，聚焦于鞋子和篮球的细节，背景被虚化，突出主体。，浅景深，主体清晰，背景（木质长椅和地面）模糊，增强了画面的层次感。，图像色彩自然，对比度适中，可能有轻微的锐化处理，以突出物体的质感。,自然光，光源来自画面左上方，形成明显的明暗对比和阴影。，侧上方光照，在鞋子和篮球上形成清晰的阴影，增强了立体感。，硬光，产生明确的光影边界，突出物体的轮廓和纹理。，俯拍视角，大约45度角，展现了鞋子的侧面和顶面细节。，可能使用标准或中长焦镜头，透视自然，无明显畸变。，曝光准确，高光和阴影细节保留良好，整体画面明亮。,一双浅色（米白/浅灰）的阿迪达斯运动鞋和一个橙色篮球。，无。，两只运动鞋平行摆放在木质长椅上，鞋头朝向左前方。篮球静置于长椅左上角，部分遮挡了左后方的鞋子。，无生命体，不适用。，无生命体，不适用。，无。,米白色（鞋子）、橙色（篮球）、棕黄色（木质长椅）、深灰色（地面）。，以暖色调为主，米白、橙色和木色构成和谐的主色调，点缀少量黑色（篮球条纹、文字）和灰色。，色彩饱和度中等，颜色鲜艳但不过分，显得自然真实。，对比度较强，硬光下物体的亮部和暗部分明，立体感突出。，运动、休闲、户外、阳光、活力。，整体氛围是阳光明媚的户外运动场景，充满活力和休闲感。,户外场景，物体放置在一张木质长椅的座位上。，背景为模糊的灰色地面（可能是水泥或柏油路面），以及长椅的木质结构。地面左下角有模糊的白色线条。，公园或运动场边的长椅。，前景为鞋子和篮球（清晰），中景为长椅的木质条板（部分清晰，部分模糊），背景为模糊的地面。,一双阿迪达斯运动鞋，一个篮球。，篮球静止地靠在长椅上，与鞋子无直接互动，共同放置于长椅表面，营造出运动后休息或准备运动的场景感。，鞋子：绒面革（鞋身）、皮革（三条纹）、橡胶（鞋底）。篮球：合成革或橡胶，表面有纹理。长椅：光滑的木质表面，有清晰的木纹。,静物陈列，无动态动作。，鞋子细节：鞋舌上有“adidas”品牌标识，鞋带为米灰色，鞋底有竖向条纹纹理，鞋头有透气孔。篮球细节：表面印有“ALL-COURT”和“OFFICIAL GAME BALL”字样，有黑色标准篮球线条。长椅细节：由多条平行的棕黄色木条组成，木条间有缝隙。,无生命体，不适用。，无生命体，不适用。，无生命体，不适用。,无明显后期特效或合成痕迹，为写实摄影。可能存在轻微的色彩校正和锐化。，无可见的数字伪影或噪点。，可能应用了轻微的增强清晰度或对比度的滤镜，但效果自然。,https://i.ibb.co/27zcMVLn/image-455.jpg,"静物类, 真实场景, 明亮高调, 暖色氛围, 强对比光"
fd2d955f-d102-4fe7-bbf6-ef5f8b74d7b1,中性色调运动鞋产品静物,产品静物摄影，清晰、立体、突出产品细节,柔和漫射光，无明显硬光阴影，光线从画面左上方照射，均匀照亮鞋子表面，俯拍，略微倾斜，从鞋子前上方约45度角拍摄，近距离特写，鞋子占据画面大部分区域，中等景深，鞋子整体清晰，背景墙面略微模糊,一双阿迪达斯Adistar运动鞋，两只鞋子并排斜靠在墙角，左边的鞋子鞋跟朝向画面左下方，鞋头朝向右上方；右边的鞋子鞋头朝向画面左下方，鞋跟朝向右上方，形成对称的V字形构图。,灰色（鞋面网布与装饰）、白色（鞋带、中底、部分鞋面装饰）、黑色（外底、鞋内衬、部分品牌标识），以灰色、白色、黑色为主的中性色调，简洁、现代、专业的产品展示氛围,由浅米色或灰白色墙面和浅灰色地面构成的简洁墙角空间，室内墙角，墙面平整，有细微的纹理；地面平整，有轻微反光,无额外道具，鞋子与墙面、地面形成接触和倚靠关系,静止放置，鞋面为灰色网布材质，搭配白色和灰色的人造革或合成材料支撑结构。鞋带为白色，系成标准鞋带结。鞋舌顶部有阿迪达斯三叶草标志。左脚鞋内部鞋垫上印有黑色的“ADISTAR”字样。中底为厚实的白色，具有复杂的几何线条和凸起设计。外底为黑色橡胶材质，边缘可见。鞋子整体干净，无明显磨损痕迹。,,无,https://i.ibb.co/fd1tyXZt/image-456.jpg,"静物类, 纯色背景, 明亮高调, 柔和漫射光, 低饱和"
00768e19-8dfa-402b-b754-5624c767262c,街头运动风时尚人像,人物坐姿于楼梯台阶，身体微侧，镜头从低角度仰拍，形成仰视视角，人物主体突出，背景建筑线条引导视线。，街头运动风人像摄影，强调运动与时尚结合。，以白色、米色、浅粉色为主色调，搭配砖墙的暖褐色与天空的淡蓝色，整体色彩明快、协调。，人物服装（棉质T恤、斜纹布裤、皮革运动鞋）纹理清晰，篮球表面颗粒感明显，混凝土台阶与砖墙表面粗糙质感突出。,主要光源来自画面左上方，为自然日光，光线明亮，在人物面部、服装和楼梯上形成清晰的阴影，增强了立体感和纹理细节。，主光为硬光，在人物右侧和楼梯阴影区形成明确的明暗交界线，左侧砖墙和人物受光面明亮，右侧阴影较深，属于强对比光。，采用低角度仰拍，机位低于人物视线水平，向上拍摄，使人物显得更高大，楼梯和背景建筑向上延伸。，使用广角镜头拍摄，景深较深，从前景的楼梯台阶到背景的建筑物和天空都相对清晰，无明显背景虚化。，曝光正常，人物面部和服装细节保留完整，高光部分（如天空）未过曝，阴影部分细节可见。焦点集中在人物面部和上半身。,一位年轻女孩，黑色长发，扎成两条麻花辫，面部表情平静、自信，略带酷感，直视镜头。，坐在混凝土楼梯台阶上，双腿分开，身体微向右倾斜，右腿弯曲，左腿伸直。左手自然搭在左膝上，手指放松。右手放在身侧的篮球上，手指张开轻触球面。，面部表情平静，嘴唇微抿，眼神直接而坚定，透露出自信和专注。，头戴一条白色运动发带，发带中央有金色刺绣图案。,白色（T恤、发带）、米白色（裤子）、浅粉色（运动鞋）、暖褐色（篮球、砖墙）、淡蓝色（天空）。，以中性色（白、米白）为主，搭配柔和的浅粉色和暖褐色，整体色彩和谐、清新，带有运动活力感。，画面氛围阳光、自信、充满活力，传递出一种街头运动的时尚感和年轻朝气。,背景是城市建筑环境，左侧为红砖墙，右侧和后方是混凝土结构的楼梯扶手及墙体，上方可见带有金属栏杆的阳台和淡蓝色的天空。，户外城市环境，具体为楼梯间或建筑外立面，具有工业或复古建筑风格。，通过楼梯的透视线条和人物与背景的距离，营造出明显的空间纵深感，背景建筑向上延伸，与天空相接。，画面右上角的天空和左上角的砖墙上方形成一定的负空间，平衡了主体人物和复杂的背景结构。,一个标准的棕色篮球，球体上有黑色的“JORDAN”字样和品牌标志。，篮球放置在女孩身体右侧的楼梯台阶上，被女孩的右手轻触，作为重要的视觉元素和身份暗示。，女孩右手与篮球的互动自然，手指轻放其上，表明她与篮球的关联，强化了运动主题。,女孩以放松而自信的姿态坐在楼梯上，处于静态的休息或摆拍状态，而非动态运动中。，人物静止，但姿态和眼神传达出蓄势待发的动感。腿部的摆放、手部的动作都显得自然且有控制力。，T恤左胸有浅蓝色的“Jordan”字样和飞人标志刺绣，右胸有黑色的像素化“T”字母图案。运动鞋为浅粉色，鞋侧有珊瑚粉色的耐克Swoosh标志。篮球表面的皮革纹理和缝线清晰可见。,一件白色短袖圆领T恤，版型宽松。左胸有浅蓝色“Jordan”字样和飞人标志刺绣，右胸有黑色像素化“T”字母图案。，一条米白色或浅杏色的高腰阔腿长裤，材质看似棉或混纺，垂坠感良好。，一双浅粉色的高帮运动鞋（Air Jordan 1款式），鞋侧有珊瑚粉色的耐克Swoosh标志，鞋带为浅粉色，鞋底为白色。，整体穿搭为宽松舒适的街头运动风格，色彩柔和，搭配协调，突显时尚感和运动属性。,图像经过后期处理，色调进行了调整，增强了对比度和色彩饱和度，使砖墙的暖色调和天空的蓝色更加突出，整体光影效果鲜明。可能有轻微的锐化处理以增强细节。，未观察到明显的滤镜或叠加效果，但整体色调偏向暖调，阳光感强烈。，无特殊视觉效果，如镜头光斑、多重曝光等。,https://i.ibb.co/Jw3vg48D/image-457.jpg,"模特类, 真实场景, 明亮高调, 暖色氛围, 强对比光"
35747442-8f1c-4fd7-9c4c-6ee5615c9570,低角度蓝天运动风人像,户外低角度仰拍街头运动风人像，高对比度，人物轮廓在蓝天背景下显得突出，色彩鲜明，蓝色天空与人物服装的米色、黑色形成对比,自然日光，来自画面右上方的强光，硬光，在人物脸部和身体左侧形成明显阴影，极低角度仰拍，相机位于人物脚下水平面或略低位置，向上拍摄，无明显镜头畸变或特殊效果,一名亚裔儿童，1，站立，身体略微侧向画面左侧，头部微微上扬，目光看向画面左上方，中性，略带严肃或专注，看向画面左上方,蓝色（天空）、米色（卫衣主体）、黑色（卫衣袖子及裤子）、白色（鞋子），蓝、米、黑、白构成简洁明快的配色，自信、清爽、充满活力，晴朗、开阔的户外氛围,晴朗的蓝天，天空中分布着少量白色云朵，背景几乎占据整个画面，从人物头顶延伸至脚下，深景深，背景天空与前景人物均清晰，户外开阔环境,,静止站立，双手插在裤袋中，无动态动作，为静态肖像，人物穿着一件米色与黑色拼接的连帽卫衣，卫衣袖口和下摆有条纹装饰，左胸口有金色飞人标志。下身为黑色工装束脚裤，脚穿一双白色高帮运动鞋，鞋面有灰色石纹装饰。头上戴着一条灰色运动头带，上面印有“JORDAN”字样。,运动休闲装，上装为拼接色连帽卫衣，下装为工装裤，运动头带，街头潮流运动风格,,https://i.ibb.co/Kpp1gZvM/image-458.jpg,"模特类, 真实场景, 明亮高调, 冷色氛围, 强对比光"
cd6f02f9-19ca-4e08-a15a-a1869926984f,蓝天篮球少年运动人像,户外运动风人像摄影，饱和色彩，蓝色为主调，强对比，明亮清晰,自然光，晴天户外光线，从右上方照射，形成明显高光和阴影，低角度仰拍，中等景深，背景天空清晰，快速，凝固姿态，中焦段，透视自然,一名亚裔小男孩，坐在灰色混凝土矮墙上，左腿弯曲，脚踩墙沿；右腿自然下垂。身体略向左倾斜，左手放在左膝上，右手放在右大腿上。头部微微上扬，目光看向镜头。，平静，略带自信，全身入镜，占据画面中心,蓝色（天空、球衣、短裤、袜子）、灰色（混凝土墙）、白色（天空亮部、鞋、头带）、黑色（鞋子、头发），鞋底的紫色细节，明亮、充满活力、运动休闲,上方为明亮的淡蓝色天空，有少量薄云。下方为深灰色混凝土矮墙，表面有粗糙纹理。，人物位于前景，坐在墙沿，背景是广阔的天空。，人物与墙面接触，墙面与天空形成清晰的水平线。,无额外道具，人物与混凝土墙产生互动（坐在上面）。，静态坐姿，身体与墙面接触。,静态坐姿，面向镜头。，球衣上有白色‘JORDAN’和数字‘23’字样。短裤侧边有白色条纹和飞人标志。白色头带上有金色图案。黑色运动鞋（Dunk Low款式），搭配蓝色中筒袜。,全套篮球运动装：蓝色无袖篮球背心（印有‘JORDAN 23’）、蓝色篮球短裤（带白色条纹和飞人Logo）、蓝色中筒运动袜、黑白配色运动鞋。，白色运动头带，美式街头篮球风，宽松的篮球服，网眼材质,无明显后期特效，风格写实。，可能轻微增强了混凝土墙的纹理细节。,https://i.ibb.co/4xLTQhC/image-459.jpg,"模特类, 真实场景, 明亮高调, 暖色氛围, 强对比光"
b21fcb3c-0536-4b2f-85c1-b13b74644563,户外阳光运动少年,户外街拍风格，强调运动与自由感。，色彩明亮，以黄色、白色、黑色和蓝色为主，高饱和度。，中等对比度，光影过渡自然。，高饱和度，色彩鲜艳。，画面清晰，主体锐利。，金属集装箱的粗糙质感，人物衣物的织物质感。，中等景深，主体清晰，背景略有虚化但细节可辨。,自然光，明亮日光。，光线从画面右上方照射，形成明显的高光和阴影。，硬光，阴影边缘清晰。，太阳光作为主光源，照射在人物和集装箱上。，环境光提供填充，阴影区域细节可见。，无明显背光。，低角度仰拍。，相机位于人物左前方较低位置，向上拍摄。，中广角镜头，有轻微透视变形。，人物位于画面中心偏左，形成对角线构图，动态感强。,一名年轻男孩。，男孩站在一个绿色的金属梯子上，左腿微屈，右腿伸直向侧下方抬起。双臂向两侧张开，右手扶在梯子上，左手掌心向上张开。头部微微后仰，面带微笑，看向天空。，微笑，表情轻松愉悦。，视线向上，望向天空。，身体面向画面右前方。,明黄色（集装箱）、白色（集装箱文字、T恤、鞋）、黑色（背心、裤子、鞋子、头发）、天蓝色（天空）、卡其色（外套袖子）。，高对比度的黄-蓝互补色，搭配中性黑白。，充满活力、自由、阳光、积极向上。，户外、明亮、夏日、运动、街头。,背景是堆叠的集装箱。上方是一个大型黄色集装箱，带有白色的大号字母。下方是一个白色集装箱，带有黄色的大号字母。右侧有一个黄色的金属楼梯结构。上方是晴朗的蓝天。，人物位于前景的梯子上，集装箱和楼梯构成中景，蓝天构成远景。，梯子、人物、集装箱、楼梯、天空形成明显的空间层次。,一个绿色的金属梯子，带有红棕色的踏板。，黄色集装箱、白色集装箱、黄色金属楼梯。，男孩的左脚踩在梯子的最低一级踏板上，右手扶着梯子的扶手。身体倚靠在梯子结构上。,男孩在梯子上摆出张开双臂的姿势，仿佛在拥抱天空或感受自由。，张开的双臂和抬起的右腿营造出动态平衡感。飞扬的发梢暗示有微风。，集装箱上的字母、梯子的结构、衣物上的品牌标志（如乔丹标志）细节清晰。,内穿白色圆领T恤，胸前有深色字母印花。外搭一件拼色夹克，躯干部分为黑色，袖子为卡其色，领口和袖口有白色条纹装饰。，黑色运动束脚裤，裤腰处有白色品牌标志。，黑白配色的高帮运动鞋，鞋舌和鞋跟处有品牌标志。，头戴白色吸汗头带，头带中央有深色品牌标志。，黑色短发，略显凌乱。，运动休闲风格，搭配协调，充满青春活力。,无特殊效果或后期处理痕迹。,https://i.ibb.co/zL5Vxmx/image-460.jpg,"模特类, 真实场景, 明亮高调, 暖色氛围, 强对比光"
fe27119d-b686-43e0-a521-dce454f30c97,街头运动风儿童人像,街头潮流儿童人像，清晰锐利，动态抓拍,自然光，侧前方，硬光，投射清晰阴影，低角度仰拍，全身构图，略有倾斜，中等，背景略虚化,儿童男性，1，一位亚洲面孔的男孩，年龄约8-12岁，动态行走姿态，身体重心前倾，左腿在前，右腿在后，双臂自然摆动，身体略微向右侧转，头部转向镜头，平静直视镜头，嘴唇微张，直视镜头,黑色，白色，黄色，黄色，活泼，时尚，充满活力,工业集装箱表面，带有垂直波纹的白色金属板，上面有大块的不规则黄色涂鸦图案，深灰色沥青或水泥地面，人物位于前景，背景为集装箱侧面，地面在画面底部,无手持道具，人物与背景无直接物理交互，仅在背景前行走,人物正在迈步行走，捕捉了行走过程中的动态瞬间，外套左胸有“INSPIRED PLAYER”字样和图案，左袖有白色条纹装饰；内搭白色T恤有红色和黑色字母印花；裤子为黑色宽松运动裤；鞋子为黑白拼色板鞋,街头运动风，黑色棒球帽，帽檐有深色豹纹图案，黑白拼色棒球夹克，黑色衣身，白色袖子，罗纹领口和袖口有黑白条纹，白色圆领T恤，胸前有红色和黑色字母印花，黑色宽松长裤，黑白拼色低帮运动鞋，带有黑色Swoosh标志,无后期特效，为真实场景抓拍,https://i.ibb.co/svSLzV7D/image-461.jpg,"模特类, 真实场景, 明亮高调, 暖色氛围, 强对比光"
